seed,scenario_index,mode,regime,initial_gap,relative_speed,timing,intensity
20261103,84,fast_intrusion,boundary,37.72634479776025,-6.501285337805748,0.878766380250454,0.3549434319138527
20261103,85,fast_intrusion,outside,5.3562603876926005,1.0585981376469136,0.24343434255570173,0.901260532438755
20261103,86,fast_intrusion,outside,41.96239482657984,1.7749181486666203,0.6329041067510843,0.15805071033537388
20261103,87,fast_intrusion,outside,6.1325866603292525,-7.518783570453524,0.48683756683021784,0.5784084144979715
20261103,88,fast_intrusion,outside,40.215539146214724,-8.091468339413405,0.6941810036078095,0.9491741824895144
20261103,89,fast_intrusion,outside,3.687006956897676,1.1647381003946067,0.43387957103550434,0.3070299793034792
20261103,90,fast_intrusion,outside,40.290662959218025,1.6513430740684272,0.9502723915502429,0.5013201236724854
20261103,91,fast_intrusion,outside,7.84134581964463,-7.304840334504843,0.17923633754253387,0.2351391315460205
20261103,92,fast_intrusion,outside,38.99212198657915,-7.8925753951072695,0.29486784525215626,0.017536992207169533
20261103,93,fast_intrusion,outside,4.8508758074603975,1.5511995662003755,0.5853742593899369,0.7191446963697672
20261103,94,fast_intrusion,outside,41.44824817357585,2.0325358767062425,0.03730201721191406,0.46421609073877335
20261103,95,fast_intrusion,outside,6.6027869447134435,-7.111225494742394,0.8405115557834506,0.7917831912636757
20261103,96,fast_intrusion,outside,39.2734369924292,-7.853231174126267,0.5440583908930421,0.5714839035645127
20261103,97,fast_intrusion,outside,4.569560332223773,1.5905071660876273,0.3354498613625765,0.18030291143804789
20261103,98,fast_intrusion,outside,41.16707276832312,1.9945088282227514,0.787959854118526,0.8785298271104693
20261103,99,fast_intrusion,outside,6.883963892236352,-7.149215922132134,0.0901011973619461,0.3613856239244342
20261103,100,cutin_braking,core,17.79073522426188,-1.5110488329082727,0.9669231362640858,0.8746984675526619
20261103,101,cutin_braking,core,25.53049766458571,-3.2306371657177806,0.4921799935400486,0.1209469111636281
20261103,102,cutin_braking,core,34.58405338227749,-0.0992054520174861,0.6001559821888804,0.7143143769353628
20261103,103,cutin_braking,core,12.719720602035522,-5.381169224157929,0.07745497208088636,0.46788142900913954
20261103,104,cutin_braking,core,16.784523287788033,0.6011000638827682,0.2687423964962363,0.2749118572100997
20261103,105,cutin_braking,core,39.89424460567534,-4.6870571076869965,0.8075490882620215,0.5292169321328402
20261103,106,cutin_braking,core,29.96156744658947,-2.4300010055303574,0.16760026663541794,0.18484378699213266
20261103,107,cutin_braking,core,22.73465722799301,-4.143816509284079,0.6271990314126015,0.9308424852788448
20261103,108,cutin_braking,core,24.56036009825766,-0.6627316409721971,0.20758870616555214,0.5772609142586589
20261103,109,cutin_braking,core,31.885871896520257,-5.935452878475189,0.7473648078739643,0.3236848320811987
20261103,110,cutin_braking,core,38.07196781039238,-1.1645141392946243,0.35569931846112013,0.980318826623261
20261103,111,cutin_braking,core,14.856807067990303,-2.890240796841681,0.8182501820847392,0.2340766116976738
20261103,112,cutin_braking,core,10.894264662638307,-1.8861819598823786,0.5249102106317878,0.04022203013300896
20261103,113,cutin_braking,core,32.659502336755395,-3.617678108625114,0.04723022785037756,0.7942143017426133
20261103,114,cutin_braking,core,27.352098375558853,0.27758283633738756,0.9073957875370979,0.38858878798782825
20261103,115,cutin_braking,core,19.7191271930933,-4.988948339596391,0.3837406262755394,0.6342899417504668
20261103,116,cutin_braking,core,20.84020067937672,0.5411822414025664,0.6976298000663519,0.130699354223907
20261103,117,cutin_braking,core,28.104200484231114,-4.733089432120323,0.22216949425637722,0.8767069634050131
20261103,118,cutin_braking,core,34.281370006501675,-1.7106288373470306,0.8622480044141412,0.28230195958167315
20261103,119,cutin_braking,core,11.149236150085926,-3.4379025930538774,0.3390434542670846,0.5366009250283241
20261103,120,cutin_braking,core,14.584440784528852,-0.9008313659578562,0.007138651795685291,0.7225514613091946
20261103,121,cutin_braking,core,36.47115749306977,-2.634305196814239,0.545472321100533,0.4761274242773652
20261103,122,cutin_braking,core,31.173137687146664,-0.48704132717102766,0.4373818878084421,0.8194629121571779
20261103,123,cutin_braking,core,23.396257050335407,-5.755546847358346,0.8967212531715631,0.06570524629205465
20261103,124,cutin_braking,core,21.57423791475594,-2.277436012402177,0.4384014066308737,0.42722900956869125
20261103,125,cutin_braking,core,29.245164142921567,-3.9954739091917872,0.9777350034564734,0.6729238154366612
20261103,126,cutin_braking,core,38.297117687761784,0.8843825431540608,0.11743973288685083,0.017327478155493736
20261103,127,cutin_braking,core,16.508487574756145,-4.3960341308265924,0.5797006795182824,0.7713288990780711
20261103,128,cutin_braking,core,12.971037300303578,0.05322276707738638,0.7636580737307668,0.9563333904370666
20261103,129,cutin_braking,core,36.20956187136471,-5.232956722378731,0.28529144544154406,0.2100848276168108
20261103,130,cutin_braking,core,26.27894464880228,-1.2278501391410828,0.6770713720470667,0.6167478794232011
20261103,131,cutin_braking,core,18.91544919461012,-2.9396912986412644,0.15288215316832066,0.3631809465587139
20261103,132,cutin_braking,core,18.846926521509886,-0.3096948089078069,0.36539897602051497,0.09069413039833307
20261103,133,cutin_braking,core,26.58368131145835,-5.522443879395723,0.8437050459906459,0.8366378732025623
20261103,134,cutin_braking,core,35.40672446601093,-1.5160021521151066,0.2016809768974781,0.4922910174354911
20261103,135,cutin_braking,core,13.537674574181437,-3.3047985108569264,0.7259307540953159,0.7465299312025309
20261103,136,cutin_braking,core,15.727763306349516,-2.353672293946147,0.9328424260020256,0.5575424265116453
20261103,137,cutin_braking,core,38.8416295312345,-4.134996852837503,0.39344827085733414,0.31105452310293913
20261103,138,cutin_braking,core,29.139922810718417,0.7470492357388139,0.5034994026646018,0.9044557809829712
20261103,139,cutin_braking,core,21.91567691974342,-4.473605556413531,0.04129901435226202,0.1506380634382367
20261103,140,cutin_braking,benign,54.15860954672098,4.859473399817944,0.6216740189120173,0.355908939614892
20261103,141,cutin_braking,benign,59.04512841254473,3.8503941856324673,0.08327883761376143,0.6016619494184852
20261103,142,cutin_braking,benign,63.010672647506,5.076639171689749,0.9416134096682072,0.196009311825037
20261103,143,cutin_braking,benign,47.53559397533536,2.0866014882922173,0.48233555629849434,0.9500727513805032
20261103,144,cutin_braking,benign,46.14408973604441,5.535288292914629,0.1733710840344429,0.7600171314552426
20261103,145,cutin_braking,benign,60.652171559631824,2.5497700721025467,0.6487698778510094,0.013826772570610046
20261103,146,cutin_braking,benign,57.27272721007466,4.275639191269875,0.25893551018089056,0.670425902120769
20261103,147,cutin_braking,benign,52.18100653961301,3.2622884698212147,0.7822015723213553,0.41692098788917065
20261103,148,cutin_braking,benign,51.68144058436155,4.422423951327801,0.09602844808250666,0.9128116015344858
20261103,149,cutin_braking,benign,56.52107682079077,3.412458773702383,0.5737699428573251,0.15900184120982885
20261103,150,cutin_braking,benign,60.485247764736414,5.6395733915269375,0.46384852193295956,0.5024332292377949
20261103,151,cutin_braking,benign,45.062239710241556,2.6486516520380974,0.9874421712011099,0.2559382626786828
20261103,152,cutin_braking,benign,48.60218536108732,5.223345536738634,0.6711631659418344,0.43802880216389894
20261103,153,cutin_braking,benign,63.19529678672552,2.2366972118616104,0.13144857622683048,0.6922756731510162
20261103,154,cutin_braking,benign,59.816920552402735,4.963710859417915,0.7733582081273198,0.0979588283225894
20261103,155,cutin_braking,benign,54.63559264317155,3.949231941252947,0.31074583251029253,0.8438955079764128
20261103,156,cutin_braking,benign,53.418340645730495,5.938667673617601,0.8524415949359536,0.6465668240562081
20261103,157,cutin_braking,benign,58.53417735546827,2.960839882493019,0.3136954614892602,0.39305460825562477
20261103,158,cutin_braking,benign,64.40995002165437,4.249335005879402,0.7034001406282187,0.7996228327974677
20261103,159,cutin_braking,benign,49.887536857277155,3.2280497141182423,0.24374081753194332,0.05344066955149174
20261103,160,cutin_braking,benign,46.27904590219259,4.6455433294177055,0.4120726380497217,0.23452412895858288
20261103,161,cutin_braking,benign,61.7684368416667,3.6287736855447292,0.8868763390928507,0.9885802669450641
20261103,162,cutin_braking,benign,55.306583289057016,5.417400296777487,0.02865621168166399,0.3328966051340103
20261103,163,cutin_braking,benign,50.39592931047082,2.4352971836924553,0.5512966634705663,0.5786578105762601
20261103,164,cutin_braking,benign,50.559833981096745,5.83772200345993,0.06047862395644188,0.39992075879126787
20261103,165,cutin_braking,benign,55.14390457421541,2.827177945524454,0.5197183303534985,0.6542268767952919
20261103,166,cutin_braking,benign,61.60942913964391,4.101259116083384,0.3801280362531543,0.05981870274990797
20261103,167,cutin_braking,benign,46.436836887151,3.110733151435852,0.918576623313129,0.8058182056993246
20261103,168,cutin_braking,benign,49.74256072193384,4.51358262822032,0.7353447442874312,0.9997190404683352
20261103,169,cutin_braking,benign,64.55370116978884,3.5265995636582375,0.2120405351743102,0.24596852716058493
20261103,170,cutin_braking,boundary,38.35908696427941,0.5379530127346515,0.8206191807985306,0.589308138936758
20261103,171,cutin_braking,boundary,10.99353494271636,-5.959890473112464,0.34527379274368286,0.34287599567323923
20261103,172,cutin_braking,boundary,38.86156010776758,-5.679472397789359,0.8040661923587322,0.1651968266814947
20261103,173,cutin_braking,boundary,11.796008662879467,0.8164239640533923,0.27979352697730064,0.9191901413723826
20261103,174,cutin_braking,boundary,37.79814552441239,0.5069849641621113,0.6405771328136325,0.263597808778286
20261103,175,cutin_braking,boundary,10.413697519153356,-5.929883594736457,0.16227869223803282,0.509299767203629
20261103,176,cutin_braking,boundary,39.97242815643549,-5.563001271486282,0.49443455692380667,0.7022545570507646
20261103,177,cutin_braking,boundary,11.837979511916638,0.9854388768225908,0.9566120570525527,0.44867951795458794
20261103,178,cutin_braking,boundary,38.638159243017434,0.6059472889453172,0.0653204619884491,0.8553395187482238
20261103,179,cutin_braking,boundary,10.822607292979956,-5.743394594192505,0.6047222465276718,0.10909810848534107
20261103,180,cutin_braking,boundary,39.157946054637435,-5.583148739561438,0.2905901353806257,0.5975424405187368
20261103,181,cutin_braking,boundary,11.492248143255711,0.72024970844388,0.7503028642386198,0.351117598824203
20261103,182,cutin_braking,boundary,38.102656776458026,0.5506590528786182,0.1418386483564973,0.9444881156086922
20261103,183,cutin_braking,boundary,10.118355273455382,-5.97370735310018,0.6805466348305345,0.19072940666228533
20261103,184,cutin_braking,boundary,39.67833101004362,-5.484192583560944,0.9731458472087979,0.005678662098944187
20261103,185,cutin_braking,outside,5.979945872910321,1.1748523528221995,0.4505588011816144,0.7516854666173458
20261103,186,cutin_braking,outside,43.12863292032853,1.624111399287358,0.590019391849637,0.40730831678956747
20261103,187,cutin_braking,outside,7.908067451324314,-6.366181158274412,0.11517754383385181,0.6616062391549349
20261103,188,cutin_braking,outside,41.82078831177205,-6.892416161298752,0.534314377233386,0.8313584746792912
20261103,189,cutin_braking,outside,7.1627217615023255,1.1024284760002048,0.01072835735976696,0.08510910719633102
20261103,190,cutin_braking,outside,44.29171227524057,1.6990984397474675,0.9019055003300309,0.7417389778420329
20261103,191,cutin_braking,outside,9.106027727480978,-6.439366004616022,0.42414111737161875,0.48817100189626217
20261103,192,cutin_braking,outside,40.49295899551362,-6.577678155479953,0.23261790443211794,0.30223524756729603
20261103,193,cutin_braking,outside,6.1510253781452775,1.318811144027859,0.6952379094436765,0.5479292487725616
20261103,194,cutin_braking,outside,42.52634412655607,2.0466965296305717,0.3345839995890856,0.14230690523982048
20261103,195,cutin_braking,outside,8.712028791662306,-6.2557803350966426,0.8742757011204958,0.8963072830811143
20261103,196,cutin_braking,outside,41.37432522093877,-6.5318838661070915,0.6463781101629138,0.6825362928211689
20261103,197,cutin_braking,outside,7.5948902876116335,1.2655911589972675,0.18381961714476347,0.4360494324937463
20261103,198,cutin_braking,outside,43.89552825689316,1.9937889683060348,0.7942293845117092,0.7794762495905161
20261103,199,cutin_braking,outside,9.518712159246206,-6.209801795845851,0.2544761709868908,0.02565933670848608
20261103,200,lead_braking,core,13.777854889631271,-2.7525858283042908,0.15711052436381578,0.364032382145524
20261103,201,lead_braking,core,34.00762942433357,0.9289971059188247,0.946499933488667,0.6135720498859882
20261103,202,lead_braking,core,31.98232340812683,-4.304800549522042,0.46053875889629126,0.12150286789983511
20261103,203,lead_braking,core,16.24092024564743,-0.965862306766212,0.6857973849400878,0.871963077224791
20261103,204,lead_braking,core,21.207285195589066,-3.5211806893348694,0.7964394083246589,0.8852331032976508
20261103,205,lead_braking,core,26.95223781466484,0.1663903659209609,0.06870693620294333,0.1356900790706277
20261103,206,lead_braking,core,39.036260068416595,-1.5741898212581873,0.5868955226615071,0.6277668941766024
20261103,207,lead_braking,core,8.810991764068604,1.7724321754649282,0.2980268048122525,0.37731003388762474
20261103,208,lead_braking,core,10.177244454622269,-4.685818180441856,0.5182409901171923,0.22543517593294382
20261103,209,lead_braking,core,37.92008373141289,-1.4562682891264558,0.3705867473036051,0.9749170308932662
20261103,210,lead_braking,core,24.066514432430267,-3.246449703350663,0.8494688272476196,0.4828782416880131
20261103,211,lead_braking,core,23.84305429458618,0.5444948794320226,0.011772088706493378,0.7333965096622705
20261103,212,lead_braking,core,18.87277600169182,-1.955366000533104,0.40405891835689545,0.5238269381225109
20261103,213,lead_braking,core,29.100513488054276,1.2818676447495818,0.7383701279759407,0.27434840984642506
20261103,214,lead_braking,core,32.88755488395691,-4.015096301212907,0.22921543009579182,0.7663948247209191
20261103,215,lead_braking,core,15.148005664348602,-0.21816359739750624,0.8783021066337824,0.015873237513005733
20261103,216,lead_braking,core,14.062623977661133,-3.85795886348933,0.3323048744350672,0.6781141581013799
20261103,217,lead_braking,core,33.839315354824066,-0.5395484734326601,0.5601250100880861,0.4286320535466075
20261103,218,lead_braking,core,28.17310830950737,-2.304041520692408,0.03436789661645889,0.9363263547420502
20261103,219,lead_braking,core,19.916102200746536,1.3570269122719765,0.8231488019227982,0.1858083438128233
20261103,220,lead_braking,core,22.8836972117424,-2.8704103929921985,0.7140345796942711,0.07115892320871353
20261103,221,lead_braking,core,25.14423394203186,0.4420252274721861,0.4247939884662628,0.8206376787275076
20261103,222,lead_braking,core,36.86866810917854,-4.815685288049281,0.9183237198740244,0.31293574441224337
20261103,223,lead_braking,core,11.0965037047863,-1.162313960492611,0.19291636534035206,0.5634571118280292
20261103,224,lead_braking,core,9.978374183177948,-1.9228103710338473,0.9746548281982541,0.7856410127133131
20261103,225,lead_braking,core,38.23687386512756,1.847646413370967,0.14049234706908464,0.0361015647649765
20261103,226,lead_braking,core,27.77414372563362,-3.363881261087954,0.6420784955844283,0.5437652347609401
20261103,227,lead_braking,core,20.003833264112473,-0.15483251959085464,0.4928430011495948,0.29330479819327593
20261103,228,lead_braking,core,17.032339096069336,-4.434722836129367,0.10293462034314871,0.46362876426428556
20261103,229,lead_braking,core,30.806917130947113,-0.671963157132268,0.7506766756996512,0.7131715314462781
20261103,230,lead_braking,core,35.20360681414604,-2.3767082998529077,0.2793631153181195,0.20550023578107357
20261103,231,lead_braking,core,12.948408871889114,0.8263656720519066,0.6169721903279424,0.9559573456645012
20261103,232,lead_braking,core,12.373361766338348,-4.225295890122652,0.8705606367439032,0.5905359573662281
20261103,233,lead_braking,core,35.59866118431091,-0.8795217098668218,0.018199635669589043,0.34007897414267063
20261103,234,lead_braking,core,30.389836341142654,-2.6201021056622267,0.5117295272648335,0.832133018411696
20261103,235,lead_braking,core,17.64491555094719,1.0683167660608888,0.3494415394961834,0.08258988615125418
20261103,236,lead_braking,core,20.678306102752686,-1.7067010290920734,0.23837429657578468,0.1582454601302743
20261103,237,lead_braking,core,27.419678151607513,1.633085030131042,0.9041088782250881,0.9087057998403907
20261103,238,lead_braking,core,38.57027503848076,-3.6007128339260817,0.37835133634507656,0.4166441224515438
20261103,239,lead_braking,core,9.340468674898148,0.08002228382974863,0.7292188983410597,0.6661839056760073
20261103,240,lead_braking,benign,47.31912821531296,4.079626694321632,0.4465043479576707,0.9518200224265456
20261103,241,lead_braking,benign,62.78136517852545,6.249786991626024,0.6571607002988458,0.20129854325205088
20261103,242,lead_braking,benign,55.96117777749896,3.2229505702853203,0.18584638368338346,0.6933829877525568
20261103,243,lead_braking,benign,53.94386010244489,5.072313901036978,0.9605419663712382,0.4439045824110508
20261103,244,lead_braking,benign,52.05043684691191,3.5193683058023453,0.5686805946752429,0.2969647068530321
20261103,245,lead_braking,benign,57.81508073210716,5.685137886554003,0.29639779310673475,0.5474828593432903
20261103,246,lead_braking,benign,60.92654289677739,4.662177197635174,0.7979844892397523,0.05539078917354345
20261103,247,lead_braking,benign,49.21225009486079,6.508118744939566,0.08686845097690821,0.8048725137487054
20261103,248,lead_braking,benign,49.70884310081601,4.619259562343359,0.6404497781768441,0.4043659595772624
20261103,249,lead_braking,benign,60.191426407545805,6.707392416894436,0.4746275329962373,0.6548872115090489
20261103,250,lead_braking,benign,58.566637597978115,3.7029862888157368,0.9928168831393123,0.14720828644931316
20261103,251,lead_braking,benign,51.52878224849701,5.595314547419548,0.1420371336862445,0.8966869115829468
20261103,252,lead_braking,benign,54.67418817803264,3.0549461506307125,0.2507258979603648,0.8444078024476767
20261103,253,lead_braking,benign,55.459836442023516,5.146493159234524,0.602938081137836,0.09388989955186844
20261103,254,lead_braking,benign,63.297928124666214,4.13821129873395,0.11697635147720575,0.6015764577314258
20261103,255,lead_braking,benign,46.562515906989574,6.0349379032850266,0.7794130677357316,0.35209447611123323
20261103,256,lead_braking,benign,45.24112133309245,3.9831791184842587,0.060174016281962395,0.011774078011512756
20261103,257,lead_braking,benign,64.77560134604573,5.813015006482601,0.8323080893605947,0.7622313182801008
20261103,258,lead_braking,benign,56.48097589612007,4.8388750441372395,0.32315322384238243,0.25452175457030535
20261103,259,lead_braking,benign,53.496846370399,6.989515528082848,0.5344180800020695,0.5040646372362971
20261103,260,lead_braking,benign,50.353877414017916,4.418557669967413,0.9247516803443432,0.7370030479505658
20261103,261,lead_braking,benign,59.58534015342593,6.252791903913021,0.21400751546025276,0.4865424884483218
20261103,262,lead_braking,benign,61.671546064317226,3.2747762091457844,0.6928900312632322,0.9942596778273582
20261103,263,lead_braking,benign,48.38500201702118,5.428830847144127,0.41828211210668087,0.244720121845603
20261103,264,lead_braking,benign,48.15926305949688,3.767794441431761,0.7460202723741531,0.7551267687231302
20261103,265,lead_braking,benign,61.740396060049534,5.934056110680103,0.39280102401971817,0.005581606179475784
20261103,266,lead_braking,benign,59.497836139053106,4.914048109203577,0.8873074222356081,0.5132452761754394
20261103,267,lead_braking,benign,50.59697339311242,6.759512811899185,0.22392467595636845,0.26279055420309305
20261103,268,lead_braking,benign,53.74078173190355,4.328507732599974,0.36377296037971973,0.49561166670173407
20261103,269,lead_braking,benign,56.393853202462196,6.498191185295582,0.5286491755396128,0.7451525190845132
20261103,270,lead_braking,boundary,10.540119125843049,1.9336055017262697,0.0038682520389556885,0.23748122341930866
20261103,271,lead_braking,boundary,39.997904160022735,-4.674625743031502,0.8536409363150597,0.9879402481019497
20261103,272,lead_braking,boundary,8.2313942193985,-4.7715594729036095,0.07190295960754156,0.6475960994139314
20261103,273,lead_braking,boundary,37.66917559623718,1.5044454826414584,0.7817010646685958,0.3981159096583724
20261103,274,lead_braking,boundary,9.347557175159455,1.9230072701722383,0.3113632472231984,0.9058102108538151
